date,close_price
2018-07-19,560.0879516601562
2018-07-20,573.4446411132812
2018-07-23,576.783935546875
2018-07-24,585.8016357421875
2018-07-25,588.609130859375
2018-07-26,584.142822265625
2018-07-27,584.2277221679688
2018-07-30,574.6782836914062
2018-07-31,580.6758422851562
2018-08-01,575.9755859375
2018-08-02,575.805419921875
2018-08-03,580.2506713867188
2018-08-06,578.7831420898438
2018-08-07,581.8882446289062
2018-08-08,579.6763916015625
2018-08-09,586.9927368164062
2018-08-10,589.332275390625
2018-08-13,599.2435302734375
2018-08-14,599.052001953125
2018-08-16,608.0912475585938
2018-08-17,608.4315185546875
2018-08-20,588.8218994140625
2018-08-21,588.6942138671875
2018-08-23,594.4154052734375
2018-08-24,586.2908325195312
2018-08-27,602.072265625
2018-08-28,606.0281982421875
2018-08-29,599.8176879882812
2018-08-30,602.4124145507812
2018-08-31,613.004150390625
2018-09-03,610.0904541015625
2018-09-04,627.1266479492188
2018-09-05,620.958740234375
2018-09-06,618.6192016601562
2018-09-07,623.426025390625
2018-09-10,621.7669067382812
2018-09-11,624.7019653320312
2018-09-12,632.0184326171875
2018-09-14,624.191650390625
2018-09-17,617.5984497070312
2018-09-18,611.770751953125
2018-09-19,612.3236694335938
2018-09-21,600.0304565429688
2018-09-24,611.0475463867188
2018-09-25,617.8112182617188
2018-09-26,610.7073364257812
2018-09-27,616.6199340820312
2018-09-28,621.08642578125
2018-10-01,635.2088012695312
2018-10-03,619.7676391601562
2018-10-04,601.6468505859375
2018-10-05,616.4497680664062
2018-10-08,607.8147583007812
2018-10-09,610.6221923828125
2018-10-10,595.9043579101562
2018-10-11,572.8492431640625
2018-10-12,577.4857177734375
2018-10-15,594.5006103515625
2018-10-16,591.4805297851562
2018-10-17,600.0729370117188
2018-10-19,581.5266723632812
2018-10-22,578.4639892578125
2018-10-23,559.449951171875
2018-10-24,552.8140869140625
2018-10-25,557.9310913085938
2018-10-26,544.9019775390625
2018-10-29,554.4910888671875
2018-10-30,567.26220703125
2018-10-31,590.3104858398438
2018-11-01,573.3682250976562
2018-11-02,569.541259765625
2018-11-05,572.766357421875
2018-11-06,573.1532592773438
2018-11-07,580.9364013671875
2018-11-09,567.1762084960938
2018-11-12,571.2182006835938
2018-11-13,572.50830078125
2018-11-14,561.7582397460938
2018-11-15,564.51025390625
2018-11-16,559.7371826171875
2018-11-19,560.4681396484375
2018-11-20,551.6099853515625
2018-11-21,532.431884765625
2018-11-22,533.8508911132812
2018-11-26,534.4529418945312
2018-11-27,549.4600830078125
2018-11-28,573.1104125976562
2018-11-29,568.5090942382812
2018-11-30,574.0133056640625
2018-12-03,576.5072631835938
2018-12-04,589.3214721679688
2018-12-05,586.0105590820312
2018-12-06,574.9161376953125
2018-12-07,587.2144775390625
2018-12-10,575.5182495117188
2018-12-11,580.0763549804688
2018-12-12,583.5164184570312
2018-12-13,600.0716552734375
2018-12-14,607.2095947265625
2018-12-17,597.1906127929688
2018-12-18,581.88232421875
2018-12-19,571.7772216796875
2018-12-20,573.6693115234375
2018-12-21,555.7380981445312
2018-12-24,558.146240234375
2018-12-26,553.8890380859375
2018-12-27,564.8541870117188
2018-12-28,564.9833374023438
2018-12-31,566.7031860351562
2019-01-01,571.9491577148438
2019-01-02,575.3892822265625
2019-01-03,575.475341796875
2019-01-04,568.5090942382812
2019-01-07,577.6683959960938
2019-01-08,576.2493896484375
2019-01-09,581.452392578125
2019-01-10,584.54833984375
2019-01-11,587.81640625
2019-01-14,603.640625
2019-01-15,624.8828735351562
2019-01-16,633.6549072265625
2019-01-17,630.6879272460938
2019-01-18,628.6239013671875
2019-01-21,640.7070922851562
2019-01-22,641.0079345703125
2019-01-23,629.2260131835938
2019-01-24,632.987548828125
2019-01-25,631.560791015625
2019-01-28,629.4853515625
2019-01-29,629.4421997070312
2019-01-30,627.712646484375
2019-01-31,648.1637573242188
2019-02-01,654.6493530273438
2019-02-04,653.65478515625
2019-02-05,652.7467651367188
2019-02-06,660.0537109375
2019-02-07,660.6591186523438
2019-02-08,657.9784545898438
2019-02-11,659.6213989257812
2019-02-12,648.9419555664062
2019-02-14,639.94873046875
2019-02-15,641.5916748046875
2019-02-18,640.8134765625
2019-02-19,626.3289794921875
2019-02-20,640.5108032226562
2019-02-21,634.2413940429688
2019-02-22,635.53857421875
2019-02-25,652.7900390625
2019-02-26,642.0672607421875
2019-02-27,635.7980346679688
2019-02-28,634.9764404296875
2019-03-01,641.5485229492188
2019-03-05,633.4199829101562
2019-03-06,633.4199829101562
2019-03-07,625.1616821289062
2019-03-08,615.9954223632812
2019-03-11,615.0442504882812
2019-03-12,611.3258056640625
2019-03-13,612.6229858398438
2019-03-14,612.5364379882812
2019-03-15,621.3568725585938
2019-03-18,614.1363525390625
2019-03-19,624.556396484375
2019-03-20,638.9974975585938
2019-03-22,642.5861206054688
2019-03-25,635.7980346679688
2019-03-26,629.3125
2019-03-27,630.9986572265625
2019-03-28,638.0029907226562
2019-04-01,652.962890625
2019-04-02,656.6812744140625
2019-04-03,651.4063720703125
2019-04-04,646.7368774414062
2019-04-05,656.5949096679688
2019-04-08,663.469482421875
2019-04-09,657.7188720703125
2019-04-10,650.8875732421875
2019-04-11,642.2401733398438
2019-04-12,646.6070556640625
2019-04-15,629.0962524414062
2019-04-16,626.1560668945312
2019-04-18,620.0597534179688
2019-04-22,623.5185546875
2019-04-23,629.701416015625
2019-04-24,636.8355712890625
2019-04-25,630.0042724609375
2019-04-26,638.1759643554688
2019-04-30,649.7200927734375
2019-05-02,631.9498291015625
2019-05-03,625.7236938476562
2019-05-06,621.2272338867188
2019-05-07,626.5452270507812
2019-05-08,622.0486450195312
2019-05-09,623.5185546875
2019-05-10,619.8867797851562
2019-05-13,622.3512573242188
2019-05-14,617.2925415039062
2019-05-15,619.2380981445312
2019-05-16,633.938720703125
2019-05-17,625.9830322265625
2019-05-20,624.6860961914062
2019-05-21,613.3580322265625
2019-05-22,613.7470703125
2019-05-23,606.2239379882812
2019-05-24,613.271484375
2019-05-27,612.3203125
2019-05-28,629.6150512695312
2019-05-29,629.3556518554688
2019-05-30,634.3279418945312
2019-05-31,637.9596557617188
2019-06-03,643.926513671875
2019-06-04,635.8412475585938
2019-06-06,636.1005859375
2019-06-07,639.1271362304688
2019-06-10,651.5794067382812
2019-06-11,652.7900390625
2019-06-12,651.8388061523438
2019-06-13,651.268798828125
2019-06-14,649.3395385742188
2019-06-17,649.4271850585938
2019-06-18,657.8460083007812
2019-06-19,659.380615234375
2019-06-20,662.011474609375
2019-06-21,657.8899536132812
2019-06-24,653.76806640625
2019-06-25,656.0481567382812
2019-06-26,648.2432250976562
2019-06-27,640.6577758789062
2019-06-28,641.9292602539062
2019-07-01,641.3154296875
2019-07-02,648.9448852539062
2019-07-03,641.3154296875
2019-07-04,643.5076904296875
2019-07-05,629.6519775390625
2019-07-08,629.3010864257812
2019-07-09,627.4595336914062
2019-07-10,628.9942016601562
2019-07-11,632.7212524414062
2019-07-12,637.3252563476562
2019-07-15,683.4528198242188
2019-07-16,688.2761840820312
2019-07-17,696.4318237304688
2019-07-18,695.1602172851562
2019-07-19,688.7583618164062
2019-07-22,687.8815307617188
2019-07-23,692.8363037109375
2019-07-24,689.5477905273438
2019-07-25,696.7387084960938
2019-07-26,690.1615600585938
2019-07-29,694.0640869140625
2019-07-30,695.1602172851562
2019-07-31,695.9934692382812
2019-08-01,674.2449951171875
2019-08-02,680.164306640625
2019-08-05,681.1289672851562
2019-08-06,679.1559448242188
2019-08-07,680.6028442382812
2019-08-08,691.6962890625
2019-08-09,692.6609497070312
2019-08-13,670.6493530273438
2019-08-14,679.462890625
2019-08-16,679.2435302734375
2019-08-19,681.962158203125
2019-08-20,695.2041015625
2019-08-21,701.0796508789062
2019-08-22,697.7911376953125
2019-08-23,703.4913330078125
2019-08-26,703.798095703125
2019-08-27,688.100830078125
2019-08-28,703.7543334960938
2019-08-29,707.6567993164062
2019-08-30,714.628662109375
2019-09-03,714.0585327148438
2019-09-04,720.2410278320312
2019-09-05,731.4221801757812
2019-09-06,736.771728515625
2019-09-09,727.0812377929688
2019-09-11,719.1886596679688
2019-09-12,715.9440307617188
2019-09-13,727.2567138671875
2019-09-16,725.853515625
2019-09-17,728.9668579101562
2019-09-18,727.7390747070312
2019-09-19,719.715087890625
2019-09-20,705.94677734375
2019-09-23,670.2986450195312
2019-09-24,696.3441772460938
2019-09-25,695.1163940429688
2019-09-26,686.2592163085938
2019-09-27,685.9522094726562
2019-09-30,706.5167846679688
2019-10-01,695.9057006835938
2019-10-03,688.9338989257812
2019-10-04,695.8179321289062
2019-10-07,692.3978881835938
2019-10-09,687.2238159179688
2019-10-10,686.6975708007812
2019-10-11,714.5407104492188
2019-10-14,689.372314453125
2019-10-15,673.7626953125
2019-10-16,676.5250244140625
2019-10-17,674.8150024414062
2019-10-18,673.3681030273438
2019-10-22,570.3045654296875
2019-10-23,583.8095092773438
2019-10-24,570.1250610351562
2019-10-25,572.0095825195312
2019-10-27,582.2391967773438
2019-10-29,583.8544921875
2019-10-30,592.7830810546875
2019-10-31,615.2164916992188
2019-11-01,617.2802734375
2019-11-04,636.21435546875
2019-11-05,624.6385498046875
2019-11-06,639.175537109375
2019-11-07,646.1747436523438
2019-11-08,635.45166015625
2019-11-11,632.0866088867188
2019-11-13,620.376220703125
2019-11-14,632.8941040039062
2019-11-15,631.6378173828125
2019-11-18,632.8043212890625
2019-11-19,639.6689453125
2019-11-20,639.8035888671875
2019-11-21,640.0280151367188
2019-11-22,622.0362548828125
2019-11-25,626.4332885742188
2019-11-26,619.703125
2019-11-27,624.3245239257812
2019-11-28,629.79833984375
2019-11-29,624.8629760742188
2019-12-02,621.587646484375
2019-12-03,626.6575317382812
2019-12-04,636.0797119140625
2019-12-05,641.463623046875
2019-12-06,641.6880493164062
2019-12-09,643.6172485351562
2019-12-10,641.1944580078125
2019-12-11,647.0272216796875
2019-12-12,630.0225219726562
2019-12-13,638.2781982421875
2019-12-16,640.7010498046875
2019-12-17,654.7892456054688
2019-12-18,657.2568359375
2019-12-19,655.8211059570312
2019-12-20,656.4492797851562
2019-12-23,660.4423828125
2019-12-24,658.109375
2019-12-26,654.1162109375
2019-12-27,661.2949829101562
2019-12-30,657.6607666015625
2019-12-31,656.0903930664062
2020-01-01,661.2050170898438
2020-01-02,659.27587890625
2020-01-03,669.415771484375
2020-01-06,662.9998779296875
2020-01-07,653.174072265625
2020-01-08,644.4697875976562
2020-01-09,652.8599853515625
2020-01-10,662.3717651367188
2020-01-13,694.1375122070312
2020-01-14,696.0219116210938
2020-01-15,688.75341796875
2020-01-16,688.260009765625
2020-01-17,689.0227661132812
2020-01-20,689.5610961914062
2020-01-21,684.2220458984375
2020-01-22,691.1315307617188
2020-01-23,703.828857421875
2020-01-24,702.3931274414062
2020-01-27,698.220458984375
2020-01-28,698.1306762695312
2020-01-29,708.6295776367188
2020-01-30,700.5535278320312
2020-01-31,696.291259765625
2020-02-03,688.618896484375
2020-02-04,706.9695434570312
2020-02-05,704.00830078125
2020-02-06,692.1634521484375
2020-02-07,697.5026245117188
2020-02-10,693.823486328125
2020-02-11,694.1375122070312
2020-02-12,700.8675537109375
2020-02-13,710.9177856445312
2020-02-14,705.7132568359375
2020-02-17,708.4053344726562
2020-02-18,715.7635498046875
2020-02-19,718.2760620117188
2020-02-20,715.18017578125
2020-02-24,714.1483154296875
2020-02-25,716.4364624023438
2020-02-26,702.3931274414062
2020-02-27,697.9961547851562
2020-02-28,656.5839233398438
2020-03-02,664.9740600585938
2020-03-03,670.313232421875
2020-03-04,680.8570556640625
2020-03-05,677.1329345703125
2020-03-06,663.089599609375
2020-03-09,632.13134765625
2020-03-11,615.5755004882812
2020-03-12,566.4012451171875
2020-03-13,576.406494140625
2020-03-16,523.2840576171875
2020-03-17,497.97894287109375
2020-03-18,479.4488830566406
2020-03-19,489.5439453125
2020-03-20,525.12353515625
2020-03-23,472.40478515625
2020-03-24,529.2512817382812
2020-03-25,543.9676513671875
2020-03-26,576.9898681640625
2020-03-27,585.694091796875
2020-03-30,562.3632202148438
2020-03-31,575.643798828125
2020-04-01,540.916748046875
2020-04-03,525.572265625
2020-04-07,573.400390625
2020-04-08,566.7601318359375
2020-04-09,570.9326782226562
2020-04-13,571.96484375
2020-04-15,573.4453125
2020-04-16,559.8056640625
2020-04-17,564.2026977539062
2020-04-20,586.2322998046875
2020-04-21,568.1958618164062
2020-04-22,575.9578857421875
2020-04-23,609.563232421875
2020-04-24,590.4498291015625
2020-04-27,596.3722534179688
2020-04-28,592.8727416992188
2020-04-29,607.0955810546875
2020-04-30,642.0469970703125
2020-05-04,604.5382690429688
2020-05-05,604.5382690429688
2020-05-06,597.5388793945312
2020-05-07,596.6864624023438
2020-05-08,604.9869384765625
2020-05-11,612.793701171875
2020-05-12,617.0560913085938
2020-05-13,622.888916015625
2020-05-14,590.5845336914062
2020-05-15,585.3350219726562
2020-05-18,595.7442016601562
2020-05-19,599.9617309570312
2020-05-20,600.814208984375
2020-05-21,603.192138671875
2020-05-22,621.2734985351562
2020-05-26,610.6848754882812
2020-05-27,633.0286865234375
2020-05-28,634.7784423828125
2020-05-29,628.5025024414062
2020-06-01,636.279296875
2020-06-02,644.055908203125
2020-06-03,638.098388671875
2020-06-04,643.737548828125
2020-06-05,639.9175415039062
2020-06-08,655.6527709960938
2020-06-09,652.69677734375
2020-06-10,651.10498046875
2020-06-11,640.2814331054688
2020-06-12,629.45751953125
2020-06-15,625.3646850585938
2020-06-16,637.780029296875
2020-06-17,640.008544921875
2020-06-18,649.3313598632812
2020-06-19,641.7366333007812
2020-06-22,640.053955078125
2020-06-23,655.470947265625
2020-06-24,649.558837890625
2020-06-25,637.143310546875
2020-06-26,680.5291748046875
2020-06-29,665.5669555664062
2020-06-30,669.3871459960938
2020-07-01,665.7034912109375
2020-07-02,688.1693725585938
2020-07-03,693.7177734375
2020-07-06,694.900146484375
2020-07-07,722.3232421875
2020-07-08,704.6322631835938
2020-07-09,710.9991455078125
2020-07-10,711.1356201171875
2020-07-13,724.9608154296875
2020-07-14,712.4090576171875
2020-07-15,755.794921875
2020-07-16,828.604736328125
2020-07-17,821.4647216796875
2020-07-20,849.7973022460938
2020-07-21,852.0257568359375
2020-07-22,834.8807373046875
2020-07-23,825.83056640625
2020-07-24,839.3829345703125
2020-07-27,862.6675415039062
2020-07-28,875.76513671875
2020-07-29,867.85205078125
2020-07-30,874.4918212890625
2020-07-31,878.6301879882812
2020-08-03,870.3533325195312
2020-08-04,863.94091796875
2020-08-05,859.2567138671875
2020-08-06,883.0415649414062
2020-08-07,864.89599609375
2020-08-10,865.3052368164062
2020-08-11,862.6675415039062
2020-08-12,868.5797119140625
2020-08-13,865.1688232421875
2020-08-14,867.3516845703125
2020-08-17,870.8989868164062
2020-08-18,880.0400390625
2020-08-19,872.5361938476562
2020-08-20,868.7616577148438
2020-08-21,862.9859008789062
2020-08-24,861.7125854492188
2020-08-25,853.253662109375
2020-08-26,864.8049926757812
2020-08-27,861.3941650390625
2020-08-28,850.6614990234375
2020-08-31,844.6129150390625
2020-09-01,831.4698486328125
2020-09-02,840.428955078125
2020-09-03,850.9342651367188
2020-09-04,836.0175170898438
2020-09-07,841.3839111328125
2020-09-08,854.34521484375
2020-09-09,843.8397827148438
2020-09-10,855.0272827148438
2020-09-11,860.1663208007812
2020-09-14,889.9088134765625
2020-09-15,893.5924072265625
2020-09-16,911.1469116210938
2020-09-17,919.560302734375
2020-09-18,911.5106811523438
2020-09-21,918.5597534179688
2020-09-22,916.3768310546875
2020-09-23,927.5188598632812
2020-09-24,887.1799926757812
2020-09-25,919.9696044921875
2020-09-28,919.0145263671875
2020-09-29,917.7411499023438
2020-09-30,917.0589599609375
2020-10-01,925.6087036132812
2020-10-05,953.8504028320312
2020-10-06,960.2628784179688
2020-10-07,970.0859985351562
2020-10-08,994.7803955078125
2020-10-09,1006.6956787109375
2020-10-12,1029.707275390625
2020-10-13,1053.0830078125
2020-10-14,1034.164306640625
2020-10-15,1008.0145874023438
2020-10-16,1025.523681640625
2020-10-19,1024.068115234375
2020-10-20,1034.618896484375
2020-10-21,1044.4876708984375
2020-10-22,1026.933349609375
2020-10-23,1031.9434814453125
2020-10-26,1022.704345703125
2020-10-27,1002.8468627929688
2020-10-28,989.7005004882812
2020-10-29,988.1376342773438
2020-10-30,975.0371704101562
2020-11-02,985.7933959960938
2020-11-03,976.8300170898438
2020-11-04,1005.6967163085938
2020-11-05,1014.9359741210938
2020-11-06,1022.97998046875
2020-11-09,1044.8602294921875
2020-11-10,1003.03076171875
2020-11-11,1031.9434814453125
2020-11-12,1027.5767822265625
2020-11-13,1033.5062255859375
2020-11-14,1042.0101318359375
2020-11-17,1033.046630859375
2020-11-18,1020.9577026367188
2020-11-19,1008.2709350585938
2020-11-20,1014.3383178710938
2020-11-23,1047.8939208984375
2020-11-24,1048.077880859375
2020-11-25,1025.64599609375
2020-11-26,1023.3936767578125
2020-11-27,1011.2587280273438
2020-12-01,1046.05517578125
2020-12-02,1048.859130859375
2020-12-03,1035.5748291015625
2020-12-04,1043.1134033203125
2020-12-07,1051.249267578125
2020-12-08,1060.3046875
2020-12-09,1080.3919677734375
2020-12-10,1073.54296875
2020-12-11,1069.3602294921875
2020-12-14,1070.6011962890625
2020-12-15,1061.453857421875
2020-12-16,1071.6583251953125
2020-12-17,1065.6826171875
2020-12-18,1093.8140869140625
2020-12-21,1082.32275390625
2020-12-22,1122.0374755859375
2020-12-23,1151.9615478515625
2020-12-24,1136.333251953125
2020-12-28,1140.240234375
2020-12-29,1149.43359375
2020-12-30,1146.2158203125
2020-12-31,1154.48974609375
2021-01-01,1158.764404296875
2021-01-04,1184.3218994140625
2021-01-05,1189.424072265625
2021-01-06,1178.66796875
2021-01-07,1160.327392578125
2021-01-08,1206.2476806640625
2021-01-11,1265.176513671875
2021-01-12,1261.085693359375
2021-01-13,1275.2431640625
2021-01-14,1259.9364013671875
2021-01-15,1236.4476318359375
2021-01-18,1206.201904296875
2021-01-19,1210.4307861328125
2021-01-20,1231.3912353515625
2021-01-21,1231.6212158203125
2021-01-22,1232.67822265625
2021-01-25,1218.198974609375
2021-01-27,1196.0430908203125
2021-01-28,1173.2437744140625
2021-01-29,1139.0908203125
2021-02-01,1159.1783447265625
2021-02-02,1168.693359375
2021-02-03,1181.0123291015625
2021-02-04,1176.1400146484375
2021-02-05,1169.4747314453125
2021-02-08,1198.3875732421875
2021-02-09,1200.226318359375
2021-02-10,1191.9063720703125
2021-02-11,1188.3668212890625
2021-02-12,1204.1334228515625
2021-02-15,1203.995361328125
2021-02-16,1186.2982177734375
2021-02-17,1177.9326171875
2021-02-18,1188.18310546875
2021-02-19,1187.1259765625
2021-02-22,1163.13134765625
2021-02-23,1164.188720703125
2021-02-24,1171.4971923828125
2021-02-25,1171.72705078125
2021-02-26,1152.1912841796875
2021-03-01,1164.7862548828125
2021-03-02,1199.2608642578125
2021-03-03,1235.1607666015625
2021-03-04,1223.025390625
2021-03-05,1210.4765625
2021-03-08,1227.9898681640625
2021-03-09,1236.9993896484375
2021-03-10,1257.7760009765625
2021-03-12,1263.935302734375
2021-03-15,1262.7862548828125
2021-03-16,1272.347412109375
2021-03-17,1275.1053466796875
2021-03-18,1229.2310791015625
2021-03-19,1235.988037109375
2021-03-22,1260.212158203125
2021-03-23,1260.901611328125
2021-03-24,1244.537841796875
2021-03-25,1226.197265625
2021-03-26,1228.4033203125
2021-03-30,1273.5426025390625
2021-03-31,1257.68408203125
2021-04-01,1273.45068359375
2021-04-05,1296.1578369140625
2021-04-06,1297.215087890625
2021-04-07,1314.8201904296875
2021-04-08,1323.691650390625
2021-04-09,1324.7947998046875
2021-04-12,1310.7293701171875
2021-04-13,1284.4366455078125
2021-04-15,1250.9730224609375
2021-04-16,1244.537841796875
2021-04-19,1252.6278076171875
2021-04-20,1242.3314208984375
2021-04-22,1242.1015625
2021-04-23,1226.197265625
2021-04-26,1235.1607666015625
2021-04-27,1239.711181640625
2021-04-28,1246.6060791015625
2021-04-29,1246.9281005859375
2021-04-30,1245.089111328125
2021-05-03,1242.9749755859375
2021-05-04,1222.1519775390625
2021-05-05,1233.27587890625
2021-05-06,1251.7545166015625
2021-05-07,1243.4345703125
2021-05-10,1231.4833984375
2021-05-11,1223.3011474609375
2021-05-12,1219.9456787109375
2021-05-14,1210.200927734375
2021-05-17,1222.1519775390625
2021-05-18,1231.8968505859375
2021-05-19,1229.1390380859375
2021-05-20,1231.2532958984375
2021-05-21,1245.2271728515625
2021-05-24,1239.297607421875
2021-05-25,1251.7545166015625
2021-05-26,1284.5283203125
2021-05-27,1289.125
2021-05-28,1291.69921875
2021-05-31,1295.1373291015625
2021-06-01,1289.0506591796875
2021-06-02,1281.105712890625
2021-06-03,1291.3275146484375
2021-06-04,1287.6104736328125
2021-06-07,1291.3275146484375
2021-06-08,1312.9788818359375
2021-06-09,1315.162841796875
2021-06-10,1323.52587890625
2021-06-11,1344.52685546875
2021-06-14,1358.37255859375
2021-06-15,1369.616455078125
2021-06-16,1375.8424072265625
2021-06-17,1389.5023193359375
2021-06-18,1396.9364013671875
2021-06-21,1394.1485595703125
2021-06-22,1404.88134765625
2021-06-23,1396.796875
2021-06-24,1448.881103515625
2021-06-25,1462.8199462890625
2021-06-28,1460.58984375
2021-06-29,1452.4588623046875
2021-06-30,1468.9530029296875
2021-07-01,1449.996337890625
2021-07-02,1456.8726806640625
2021-07-05,1467.23388671875
2021-07-06,1451.6690673828125
2021-07-07,1453.899169921875
2021-07-08,1450.3216552734375
2021-07-09,1452.3194580078125
2021-07-12,1438.334228515625
2021-07-13,1435.6395263671875
2021-07-14,1465.3289794921875
2021-07-15,1468.9530029296875
2021-07-16,1445.396484375
2021-07-19,1432.619384765625
2021-07-20,1440.3785400390625
2021-07-22,1477.687744140625
2021-07-23,1477.920166015625
2021-07-26,1490.4185791015625
2021-07-27,1489.1640625
2021-07-28,1491.9981689453125
2021-07-29,1502.5916748046875
2021-07-30,1496.5513916015625
2021-08-02,1516.112060546875
2021-08-03,1538.0889892578125
2021-08-04,1532.5599365234375
2021-08-05,1536.5555419921875
2021-08-06,1533.4425048828125
2021-08-09,1545.6158447265625
2021-08-10,1558.578857421875
2021-08-11,1558.8575439453125
2021-08-12,1570.0548095703125
2021-08-13,1591.055908203125
2021-08-16,1583.8077392578125
2021-08-17,1618.42236328125
2021-08-18,1610.80224609375
2021-08-20,1610.337646484375
2021-08-23,1615.727294921875
2021-08-24,1599.0938720703125
2021-08-25,1612.7537841796875
2021-08-26,1605.459228515625
2021-08-27,1587.896728515625
2021-08-30,1577.906982421875
2021-08-31,1585.7127685546875
2021-09-01,1559.0433349609375
2021-09-02,1569.5902099609375
2021-09-03,1580.3231201171875
2021-09-06,1607.9681396484375
2021-09-07,1585.8984375
2021-09-08,1573.446533203125
2021-09-09,1571.9134521484375
2021-09-13,1572.1922607421875
2021-09-14,1566.84912109375
2021-09-15,1590.35888671875
2021-09-16,1581.8099365234375
2021-09-17,1571.6346435546875
2021-09-20,1568.4288330078125
2021-09-21,1596.8636474609375
2021-09-22,1595.4234619140625
2021-09-23,1619.258544921875
2021-09-24,1639.0516357421875
2021-09-27,1599.3726806640625
2021-09-28,1567.731689453125
2021-09-29,1572.5174560546875
2021-09-30,1556.673828125
2021-10-01,1547.3349609375
2021-10-04,1559.9725341796875
2021-10-05,1573.0284423828125
2021-10-06,1555.140625
2021-10-07,1571.3558349609375
2021-10-08,1601.8817138671875
2021-10-11,1571.3094482421875
2021-10-12,1565.9197998046875
2021-10-13,1588.2681884765625
2021-10-14,1594.354736328125
2021-10-18,1665.3492431640625
2021-10-19,1693.226806640625
